avg,max,min,date
377.93,975.99,118.95,2023-03-20
379.69,832.37,118.95,2023-03-21
376.23,729.99,118.95,2023-03-22
374.38,729.99,118.95,2023-03-23
383.34,729.99,118.95,2023-03-24
389.02,799.99,119.99,2023-03-25
384.05,799.99,119.99,2023-03-26
381.55,759.99,119.99,2023-03-27
392.14,729.99,119.99,2023-03-28
384.61,729.99,119.99,2023-03-29
383.41,729.99,119.99,2023-03-30
384.25,860.99,119.99,2023-03-31
381.91,991.99,119.99,2023-04-01
378.65,781.22,119.99,2023-04-02
385.04,899.99,119.99,2023-04-03
385.83,899.99,119.99,2023-04-04
385.35,866.99,119.99,2023-04-05
385.02,866.99,119.99,2023-04-06
383.62,998.0,119.99,2023-04-07
385.23,998.0,119.99,2023-04-08
391.31,998.0,119.99,2023-04-09
391.01,997.9,119.99,2023-04-10
382.08,997.9,119.99,2023-04-11
382.08,997.9,119.99,2023-04-12
383.04,997.99,119.99,2023-04-13
383.14,997.9,119.99,2023-04-14
383.57,997.9,119.99,2023-04-15
380.95,809.99,119.99,2023-04-16
378.66,997.9,99.99,2023-04-17
386.18,997.9,99.99,2023-04-18
384.65,997.9,99.99,2023-04-19
384.37,992.99,99.99,2023-04-20
378.58,809.99,99.99,2023-04-21
387.23,983.99,99.99,2023-04-22
386.28,975.99,99.99,2023-04-23
376.79,729.99,99.99,2023-04-24
388.04,975.99,99.99,2023-04-25
378.49,729.99,99.99,2023-04-26
369.39,729.99,99.99,2023-04-27
377.69,880.99,99.99,2023-04-28
371.66,880.99,99.99,2023-04-29
365.44,729.99,99.99,2023-04-30
371.19,729.99,99.99,2023-05-01
372.63,729.99,110.99,2023-05-02
380.14,849.99,110.99,2023-05-03
369.34,729.99,110.99,2023-05-04
365.93,729.99,110.99,2023-05-05
364.1,729.99,110.99,2023-05-06
367.19,729.99,110.99,2023-05-07
370.49,729.99,110.99,2023-05-08
362.2,729.99,110.99,2023-05-09
358.78,729.99,110.99,2023-05-10
363.81,729.99,110.99,2023-05-11
376.82,849.99,110.99,2023-05-12
375.46,849.99,110.99,2023-05-13
371.52,849.99,110.99,2023-05-14
379.15,999.99,110.99,2023-05-15
369.9,849.99,110.99,2023-05-16
384.16,992.99,110.99,2023-05-17
369.61,729.99,110.99,2023-05-18
362.93,729.99,110.99,2023-05-19
363.22,729.99,110.99,2023-05-20
356.59,729.99,64.99,2023-05-21
371.22,910.99,99.99,2023-05-22
356.05,729.99,99.99,2023-05-23
355.29,729.99,99.99,2023-05-24
356.76,729.99,99.99,2023-05-25
362.18,729.99,99.99,2023-05-26
357.0,729.99,99.99,2023-05-27
365.94,729.99,110.99,2023-05-28
365.93,729.99,110.99,2023-05-29
362.97,729.99,110.99,2023-05-30
366.88,729.99,108.99,2023-05-31
362.43,729.99,110.99,2023-06-01
361.04,729.99,74.99,2023-06-02
362.48,729.99,105.29,2023-06-03
361.65,729.99,74.99,2023-06-04
367.25,744.36,110.99,2023-06-05
364.44,729.99,110.99,2023-06-06
365.26,744.36,110.99,2023-06-07
362.98,729.99,110.99,2023-06-08
362.19,729.99,110.99,2023-06-09
364.99,729.99,110.99,2023-06-10
365.62,729.99,110.99,2023-06-11
371.12,729.99,64.99,2023-06-12
365.56,729.99,64.99,2023-06-13
358.88,729.99,64.99,2023-06-14
360.27,729.99,64.99,2023-06-15
360.1,729.99,64.99,2023-06-16
367.81,758.98,64.99,2023-06-17
369.54,729.99,115.0,2023-06-18
362.31,729.99,115.0,2023-06-19
360.05,729.99,113.5,2023-06-20
359.22,729.99,119.0,2023-06-21
362.63,729.99,119.99,2023-06-22
360.13,729.99,119.99,2023-06-23
362.25,729.99,119.99,2023-06-24
364.2,729.99,119.99,2023-06-25
364.07,729.99,119.99,2023-06-26
362.37,729.99,119.99,2023-06-27
362.76,729.99,119.99,2023-06-28
362.61,729.99,119.99,2023-06-29
362.33,729.99,119.88,2023-06-30
363.02,729.99,119.49,2023-07-01
363.07,729.99,119.49,2023-07-02
360.46,729.99,119.17,2023-07-03
363.64,729.99,118.03,2023-07-04
362.88,729.99,118.03,2023-07-05
364.68,729.99,118.99,2023-07-06
363.8,729.99,118.42,2023-07-07
364.76,729.99,118.99,2023-07-08
365.0,729.99,118.99,2023-07-09
364.13,729.99,118.67,2023-07-10
362.91,729.99,118.99,2023-07-11
364.1,729.99,118.99,2023-07-12
365.82,729.99,118.48,2023-07-13
366.11,729.99,118.99,2023-07-14
368.32,729.99,118.99,2023-07-15
367.66,729.99,116.95,2023-07-16
366.97,659.99,116.95,2023-07-17
363.68,729.99,111.0,2023-07-18
364.21,657.01,111.0,2023-07-19
363.46,729.99,111.0,2023-07-20
357.38,665.21,111.0,2023-07-21
365.47,729.99,111.0,2023-07-22
368.55,729.99,111.0,2023-07-23
368.1,729.99,111.0,2023-07-24
372.06,729.99,111.0,2023-07-25
370.0,729.99,111.0,2023-07-26
368.92,729.99,104.0,2023-07-27
360.98,729.99,104.0,2023-07-28
368.3,834.67,104.0,2023-07-29
368.69,834.67,104.0,2023-07-30
368.67,834.67,104.0,2023-07-31
368.72,834.67,104.0,2023-08-01
373.54,834.67,104.0,2023-08-02
371.64,779.11,104.0,2023-08-03
360.45,729.99,104.0,2023-08-04
360.92,729.99,104.0,2023-08-05
360.66,729.99,104.0,2023-08-06
