avg,max,min,date
177.88,272.99,119.99,2021-10-24
177.27,272.99,119.99,2021-10-25
176.04,259.99,118.9,2021-10-26
175.98,259.99,118.99,2021-10-27
176.53,259.99,119.99,2021-10-28
170.69,249.99,119.99,2021-10-29
171.63,249.99,119.99,2021-10-30
169.17,249.99,99.99,2021-10-31
176.25,272.99,99.99,2021-11-01
177.92,272.99,99.99,2021-11-02
178.92,272.99,99.99,2021-11-03
180.07,272.99,99.99,2021-11-04
178.85,272.99,99.99,2021-11-05
177.34,272.99,99.99,2021-11-06
178.74,272.99,99.99,2021-11-07
177.69,272.99,109.99,2021-11-08
174.83,259.99,109.99,2021-11-09
175.18,259.99,109.99,2021-11-10
175.83,259.99,109.99,2021-11-11
175.23,259.99,109.99,2021-11-12
174.51,259.99,109.99,2021-11-13
175.54,272.99,99.99,2021-11-14
172.78,259.99,99.99,2021-11-15
169.94,249.99,99.99,2021-11-16
178.56,274.99,99.99,2021-11-17
175.86,274.99,99.99,2021-11-18
176.18,274.99,99.99,2021-11-19
166.8,249.99,99.99,2021-11-20
166.11,249.99,99.99,2021-11-21
177.39,274.99,99.99,2021-11-22
168.4,249.99,99.99,2021-11-23
161.84,249.99,99.99,2021-11-24
165.4,259.99,94.99,2021-11-25
171.28,274.99,94.99,2021-11-26
170.96,274.99,94.99,2021-11-27
171.44,274.99,94.99,2021-11-28
165.62,259.99,94.99,2021-11-29
165.69,249.99,99.05,2021-11-30
177.83,274.99,99.05,2021-12-01
178.47,274.99,99.05,2021-12-02
178.86,274.99,99.99,2021-12-03
180.21,274.99,99.99,2021-12-04
182.37,274.99,97.99,2021-12-05
176.69,274.99,97.99,2021-12-06
171.71,259.99,97.99,2021-12-07
165.25,249.99,99.99,2021-12-08
160.36,231.29,99.99,2021-12-09
163.82,249.99,99.99,2021-12-10
164.41,249.99,99.99,2021-12-11
159.96,229.99,99.99,2021-12-12
162.13,249.99,99.99,2021-12-13
162.37,249.99,99.99,2021-12-14
166.57,259.99,99.99,2021-12-15
166.5,259.99,99.99,2021-12-16
167.0,259.99,99.99,2021-12-17
168.73,259.99,99.99,2021-12-18
169.47,259.99,99.99,2021-12-19
169.68,259.99,99.99,2021-12-20
164.37,249.99,99.99,2021-12-21
164.07,259.99,99.99,2021-12-22
163.95,259.99,99.99,2021-12-23
165.04,272.99,99.99,2021-12-24
163.58,259.99,99.99,2021-12-25
165.09,260.99,99.99,2021-12-26
165.91,260.99,99.99,2021-12-27
165.53,259.99,99.99,2021-12-28
166.43,259.99,99.99,2021-12-29
165.59,259.99,99.99,2021-12-30
166.21,259.99,99.99,2021-12-31
172.29,272.99,99.99,2022-01-01
172.26,272.99,99.99,2022-01-02
174.97,299.99,99.99,2022-01-03
171.3,272.99,99.99,2022-01-04
168.56,260.99,99.99,2022-01-05
170.28,269.99,104.99,2022-01-06
170.91,269.99,104.99,2022-01-07
170.94,269.99,104.99,2022-01-08
170.97,269.99,93.99,2022-01-09
171.78,299.99,104.99,2022-01-10
170.14,260.99,104.99,2022-01-11
169.56,260.99,104.99,2022-01-12
170.54,260.99,104.99,2022-01-13
170.45,260.99,104.99,2022-01-14
171.23,259.99,104.99,2022-01-15
169.95,259.99,109.99,2022-01-16
172.78,299.99,93.49,2022-01-17
170.17,260.99,93.49,2022-01-18
167.04,260.99,93.49,2022-01-19
166.46,259.99,93.49,2022-01-20
166.96,259.99,93.49,2022-01-21
168.2,259.99,109.99,2022-01-22
166.5,260.99,93.49,2022-01-23
167.65,272.99,99.99,2022-01-24
168.05,272.99,99.99,2022-01-25
166.72,260.99,99.99,2022-01-26
164.72,260.99,99.99,2022-01-27
164.98,260.99,99.99,2022-01-28
164.24,260.99,99.99,2022-01-29
164.56,272.99,99.99,2022-01-30
163.56,272.99,99.99,2022-01-31
163.86,272.99,99.99,2022-02-01
156.67,229.99,99.99,2022-02-02
162.55,272.99,99.99,2022-02-03
161.42,259.99,99.99,2022-02-04
162.27,259.99,99.99,2022-02-05
162.54,259.99,99.99,2022-02-06
164.19,259.99,99.99,2022-02-07
163.49,259.99,99.99,2022-02-08
160.66,259.99,99.99,2022-02-09
157.56,229.99,99.99,2022-02-10
154.78,209.99,99.99,2022-02-11
160.45,259.99,99.99,2022-02-12
160.44,259.99,99.99,2022-02-13
158.61,249.99,99.99,2022-02-14
154.11,229.99,99.99,2022-02-15
158.54,249.99,99.99,2022-02-16
150.67,229.99,99.99,2022-02-17
149.72,229.99,99.99,2022-02-18
150.69,229.99,99.99,2022-02-19
150.35,229.99,99.99,2022-02-20
152.11,229.99,99.99,2022-02-21
153.16,229.99,99.99,2022-02-22
153.45,229.99,99.99,2022-02-23
154.08,229.99,104.99,2022-02-24
153.82,229.99,104.99,2022-02-25
153.79,229.99,104.99,2022-02-26
152.02,238.82,103.99,2022-02-27
151.37,229.99,104.99,2022-02-28
160.99,259.99,104.99,2022-03-01
150.7,209.99,104.99,2022-03-02
151.51,209.99,93.49,2022-03-03
160.45,259.99,93.49,2022-03-04
152.59,229.99,93.49,2022-03-05
152.46,229.99,104.99,2022-03-06
151.88,229.99,99.0,2022-03-07
151.36,229.99,104.99,2022-03-08
150.63,229.99,104.99,2022-03-09
150.25,229.99,104.99,2022-03-10
150.13,229.99,104.99,2022-03-11
152.1,229.99,104.99,2022-03-12
150.08,229.99,104.99,2022-03-13
151.66,229.99,104.99,2022-03-14
152.15,229.99,103.98,2022-03-15
151.09,229.99,103.97,2022-03-16
149.24,229.99,99.99,2022-03-17
150.0,229.99,103.97,2022-03-18
149.83,229.99,103.97,2022-03-19
149.99,229.99,103.97,2022-03-20
154.97,229.99,94.99,2022-03-21
150.31,229.99,94.99,2022-03-22
149.79,229.99,94.99,2022-03-23
149.63,229.99,94.99,2022-03-24
149.76,229.99,94.99,2022-03-25
150.61,229.99,94.99,2022-03-26
151.08,229.99,94.99,2022-03-27
150.63,229.99,94.99,2022-03-28
149.71,229.99,94.99,2022-03-29
150.33,229.99,94.99,2022-03-30
152.49,229.99,94.99,2022-03-31
151.61,229.99,94.99,2022-04-01
153.39,237.99,94.99,2022-04-02
160.19,249.99,94.99,2022-04-03
158.59,249.99,94.99,2022-04-04
155.89,249.99,94.99,2022-04-05
155.41,249.99,94.99,2022-04-06
155.85,249.99,94.99,2022-04-07
155.91,249.99,94.99,2022-04-08
149.79,229.99,94.99,2022-04-09
156.77,249.99,94.99,2022-04-10
156.55,249.99,94.99,2022-04-11
156.55,249.99,94.99,2022-04-12
155.88,249.99,94.99,2022-04-13
155.16,249.99,94.99,2022-04-14
157.18,249.99,94.99,2022-04-15
157.42,249.99,94.99,2022-04-16
159.14,249.99,94.99,2022-04-17
158.13,249.99,94.99,2022-04-18
157.92,249.99,94.99,2022-04-19
156.14,252.84,94.99,2022-04-20
156.43,252.84,94.99,2022-04-21
155.58,249.99,94.99,2022-04-22
155.67,249.99,94.99,2022-04-23
156.19,249.99,94.99,2022-04-24
151.4,229.99,94.99,2022-04-25
156.42,249.99,94.99,2022-04-26
156.7,249.99,94.99,2022-04-27
156.36,249.99,94.99,2022-04-28
156.85,249.99,94.99,2022-04-29
157.08,252.84,94.99,2022-04-30
159.72,252.84,94.99,2022-05-01
156.01,229.99,94.99,2022-05-02
150.7,209.99,94.99,2022-05-03
150.15,229.99,94.99,2022-05-04
150.49,229.99,94.99,2022-05-05
150.19,229.99,94.99,2022-05-06
150.48,229.99,94.99,2022-05-07
149.85,229.99,94.99,2022-05-08
149.66,229.99,94.99,2022-05-09
149.66,229.99,94.99,2022-05-10
151.01,229.99,94.99,2022-05-11
148.34,229.99,94.99,2022-05-12
148.27,229.99,94.99,2022-05-13
146.41,209.99,94.99,2022-05-14
149.94,229.99,94.99,2022-05-15
149.07,229.99,94.99,2022-05-16
143.57,199.99,94.99,2022-05-17
149.37,229.99,94.99,2022-05-18
142.92,189.99,94.99,2022-05-19
145.49,217.0,94.99,2022-05-20
141.87,189.99,94.99,2022-05-21
142.37,189.99,94.99,2022-05-22
148.83,229.99,94.99,2022-05-23
142.84,189.99,94.99,2022-05-24
142.68,189.99,94.99,2022-05-25
141.88,189.99,94.99,2022-05-26
142.46,189.99,94.99,2022-05-27
140.72,189.99,94.99,2022-05-28
142.64,209.99,94.99,2022-05-29
141.48,209.99,94.99,2022-05-30
141.17,209.99,94.99,2022-05-31
143.32,208.53,94.99,2022-06-01
142.84,208.53,94.99,2022-06-02
142.8,208.53,99.99,2022-06-03
142.62,208.53,99.99,2022-06-04
142.7,208.53,99.99,2022-06-05
143.49,208.53,99.99,2022-06-06
141.6,208.53,99.99,2022-06-07
140.95,208.53,94.99,2022-06-08
141.33,208.53,99.99,2022-06-09
140.69,199.99,99.99,2022-06-10
140.23,208.54,99.99,2022-06-11
140.55,209.99,94.99,2022-06-12
137.16,194.45,94.99,2022-06-13
137.45,194.45,94.99,2022-06-14
136.28,179.99,99.99,2022-06-15
138.2,195.05,99.99,2022-06-16
138.67,203.99,99.99,2022-06-17
139.03,202.99,94.99,2022-06-18
137.41,194.99,94.99,2022-06-19
140.86,206.86,94.99,2022-06-20
140.82,206.86,94.99,2022-06-21
137.33,193.99,94.99,2022-06-22
140.36,209.99,94.99,2022-06-23
139.82,208.5,94.99,2022-06-24
140.0,208.5,94.99,2022-06-25
139.85,206.86,94.99,2022-06-26
140.38,208.5,94.99,2022-06-27
139.66,206.86,94.99,2022-06-28
139.03,208.5,94.99,2022-06-29
138.84,208.5,93.99,2022-06-30
140.92,209.99,93.99,2022-07-01
142.26,209.99,93.99,2022-07-02
141.39,209.99,94.99,2022-07-03
144.89,229.99,94.99,2022-07-04
144.16,229.99,94.99,2022-07-05
144.35,229.99,94.99,2022-07-06
145.05,229.99,99.99,2022-07-07
143.98,229.99,94.99,2022-07-08
144.3,229.99,99.99,2022-07-09
143.18,229.99,99.99,2022-07-10
139.95,209.99,84.0,2022-07-11
137.42,222.93,96.99,2022-07-12
134.71,209.99,96.99,2022-07-13
137.54,209.99,96.99,2022-07-14
137.51,209.99,96.99,2022-07-15
136.9,209.99,96.99,2022-07-16
138.22,209.99,96.99,2022-07-17
138.39,208.5,96.99,2022-07-18
137.84,208.5,96.99,2022-07-19
140.56,209.99,96.99,2022-07-20
140.21,209.99,96.99,2022-07-21
138.64,209.99,96.99,2022-07-22
138.11,209.99,96.99,2022-07-23
138.02,209.99,92.83,2022-07-24
138.34,209.99,88.0,2022-07-25
138.74,209.99,96.99,2022-07-26
138.44,209.99,96.99,2022-07-27
138.91,209.99,96.99,2022-07-28
135.9,209.99,80.99,2022-07-29
134.68,209.99,80.99,2022-07-30
132.2,192.42,80.99,2022-07-31
136.6,219.99,80.99,2022-08-01
138.16,219.99,80.99,2022-08-02
132.71,203.92,80.99,2022-08-03
131.3,194.99,80.99,2022-08-04
129.95,191.99,80.99,2022-08-05
129.38,191.99,80.99,2022-08-06
129.72,191.99,80.99,2022-08-07
129.3,191.99,80.99,2022-08-08
130.09,191.99,80.99,2022-08-09
130.33,209.99,80.99,2022-08-10
131.02,209.99,80.99,2022-08-11
130.96,209.99,80.99,2022-08-12
132.96,219.99,80.99,2022-08-13
131.16,209.99,80.99,2022-08-14
132.65,209.99,80.99,2022-08-15
130.98,191.99,80.99,2022-08-16
132.28,209.99,80.99,2022-08-17
130.69,191.99,80.99,2022-08-18
131.73,192.13,80.99,2022-08-19
130.6,191.99,80.99,2022-08-20
132.4,209.99,80.99,2022-08-21
129.34,191.99,80.99,2022-08-22
131.89,209.99,84.99,2022-08-23
130.98,209.99,84.99,2022-08-24
131.85,209.99,84.99,2022-08-25
131.49,209.0,84.99,2022-08-26
131.04,209.0,84.99,2022-08-27
130.64,209.0,84.99,2022-08-28
130.42,209.0,84.99,2022-08-29
131.85,209.0,79.99,2022-08-30
128.94,204.51,79.99,2022-08-31
131.07,209.0,84.99,2022-09-01
130.93,208.5,84.99,2022-09-02
133.57,222.93,84.99,2022-09-03
131.67,209.9,84.99,2022-09-04
130.27,208.5,84.99,2022-09-05
129.2,208.5,84.99,2022-09-06
128.17,208.5,84.99,2022-09-07
129.89,208.5,84.99,2022-09-08
130.46,208.5,84.99,2022-09-09
129.04,202.99,84.99,2022-09-10
133.28,224.97,84.99,2022-09-11
129.87,208.5,84.99,2022-09-12
128.68,209.99,84.99,2022-09-13
127.49,202.99,84.99,2022-09-14
126.37,199.99,84.99,2022-09-15
127.6,209.99,69.99,2022-09-16
128.1,209.99,69.99,2022-09-17
129.16,209.99,82.24,2022-09-18
130.38,209.99,81.99,2022-09-19
129.73,199.99,81.99,2022-09-20
130.72,199.99,84.99,2022-09-21
128.82,209.99,81.99,2022-09-22
128.73,209.99,81.99,2022-09-23
129.56,209.99,81.99,2022-09-24
132.43,220.99,84.99,2022-09-25
130.05,209.99,84.99,2022-09-26
130.87,209.99,84.99,2022-09-27
129.38,209.99,84.99,2022-09-28
129.32,209.99,84.99,2022-09-29
129.7,209.99,84.99,2022-09-30
131.04,209.99,84.99,2022-10-01
134.98,232.99,87.99,2022-10-02
129.23,209.99,79.99,2022-10-03
130.91,219.32,79.99,2022-10-04
130.23,209.99,79.99,2022-10-05
129.98,209.99,79.99,2022-10-06
130.53,209.99,84.99,2022-10-07
130.97,209.99,84.99,2022-10-08
130.95,209.99,84.99,2022-10-09
129.92,209.99,84.99,2022-10-10
129.18,209.99,79.99,2022-10-11
125.76,203.89,79.99,2022-10-12
126.82,209.99,79.99,2022-10-13
126.77,209.99,79.99,2022-10-14
127.88,209.99,84.99,2022-10-15
127.5,209.99,83.99,2022-10-16
128.04,209.99,83.99,2022-10-17
127.27,209.99,83.99,2022-10-18
128.18,209.99,83.99,2022-10-19
130.36,209.99,83.99,2022-10-20
128.9,209.99,83.99,2022-10-21
128.98,209.99,83.99,2022-10-22
129.52,209.99,79.99,2022-10-23
129.46,209.99,79.99,2022-10-24
129.75,209.99,79.99,2022-10-25
129.7,209.99,76.99,2022-10-26
130.3,209.99,76.99,2022-10-27
130.78,209.99,76.99,2022-10-28
130.12,209.99,76.99,2022-10-29
131.92,209.99,76.99,2022-10-30
129.24,209.99,76.99,2022-10-31
131.11,209.99,72.99,2022-11-01
132.37,209.99,72.99,2022-11-02
133.33,219.42,72.99,2022-11-03
131.16,201.89,79.99,2022-11-04
130.29,201.89,79.99,2022-11-05
130.21,201.89,79.99,2022-11-06
130.21,201.89,79.99,2022-11-07
130.21,201.89,79.99,2022-11-08
130.1,201.89,76.99,2022-11-09
129.4,204.43,76.99,2022-11-10
128.58,205.34,74.99,2022-11-11
128.41,201.89,67.99,2022-11-12
127.46,201.89,67.99,2022-11-13
125.7,209.95,56.0,2022-11-14
126.03,207.91,72.99,2022-11-15
126.84,208.97,68.61,2022-11-16
125.55,208.53,68.61,2022-11-17
125.71,205.69,68.61,2022-11-18
126.98,219.42,68.61,2022-11-19
126.1,219.99,68.61,2022-11-20
123.36,201.89,52.78,2022-11-21
123.89,205.16,69.99,2022-11-22
125.16,207.59,69.99,2022-11-23
123.98,219.99,69.99,2022-11-24
122.17,219.99,69.99,2022-11-25
122.15,201.89,69.99,2022-11-26
124.92,234.99,69.99,2022-11-27
125.07,239.99,69.99,2022-11-28
123.59,219.99,69.99,2022-11-29
121.9,209.42,69.99,2022-11-30
126.2,220.09,69.99,2022-12-01
127.41,219.99,69.99,2022-12-02
127.48,219.99,69.99,2022-12-03
129.68,239.99,69.99,2022-12-04
126.52,219.99,61.99,2022-12-05
126.14,219.99,61.84,2022-12-06
125.99,219.99,57.99,2022-12-07
126.06,219.99,57.99,2022-12-08
126.37,219.99,57.99,2022-12-09
129.92,239.99,57.99,2022-12-10
129.39,239.99,57.99,2022-12-11
124.28,219.99,57.99,2022-12-12
124.84,234.99,57.99,2022-12-13
122.4,219.99,57.99,2022-12-14
123.29,219.99,57.99,2022-12-15
122.04,219.99,57.99,2022-12-16
123.84,219.99,57.99,2022-12-17
124.22,219.99,54.0,2022-12-18
124.36,219.99,57.99,2022-12-19
123.52,219.99,57.99,2022-12-20
123.34,219.99,57.99,2022-12-21
122.08,219.99,57.99,2022-12-22
121.17,211.91,57.99,2022-12-23
122.22,217.15,57.33,2022-12-24
123.2,219.99,57.33,2022-12-25
122.68,219.99,56.99,2022-12-26
123.34,219.99,57.99,2022-12-27
121.99,219.99,57.99,2022-12-28
122.36,219.99,57.99,2022-12-29
122.77,219.99,57.99,2022-12-30
123.21,228.0,57.99,2022-12-31
130.24,249.99,57.99,2023-01-01
131.01,252.94,59.84,2023-01-02
127.26,234.99,46.88,2023-01-03
128.79,239.99,52.99,2023-01-04
128.34,239.99,52.99,2023-01-05
129.09,239.99,52.99,2023-01-06
130.78,249.99,52.99,2023-01-07
130.35,249.99,52.99,2023-01-08
129.88,249.99,52.99,2023-01-09
127.59,239.99,52.99,2023-01-10
126.1,229.99,52.99,2023-01-11
125.14,223.31,52.99,2023-01-12
124.7,219.99,52.99,2023-01-13
127.65,235.19,52.99,2023-01-14
127.63,235.19,52.99,2023-01-15
125.32,229.99,52.99,2023-01-16
125.09,229.99,52.99,2023-01-17
125.72,219.99,52.99,2023-01-18
125.87,219.99,52.99,2023-01-19
124.97,219.99,52.99,2023-01-20
125.17,219.99,52.99,2023-01-21
127.59,239.99,52.99,2023-01-22
127.56,249.99,52.99,2023-01-23
124.4,239.99,52.99,2023-01-24
123.83,229.99,52.99,2023-01-25
121.7,219.99,52.99,2023-01-26
122.36,219.99,52.99,2023-01-27
123.26,229.99,52.99,2023-01-28
123.82,224.99,50.99,2023-01-29
123.88,229.99,50.99,2023-01-30
123.96,229.99,50.99,2023-01-31
122.55,224.99,50.99,2023-02-01
124.8,239.99,50.99,2023-02-02
124.01,233.99,50.99,2023-02-03
125.63,239.99,50.99,2023-02-04
126.76,252.94,50.99,2023-02-05
124.48,239.99,50.99,2023-02-06
120.26,219.99,50.99,2023-02-07
118.02,208.75,50.99,2023-02-08
117.79,208.0,50.99,2023-02-09
117.31,215.99,50.99,2023-02-10
119.53,224.41,48.97,2023-02-11
118.16,219.5,48.62,2023-02-12
115.34,215.99,50.9,2023-02-13
114.02,203.54,47.86,2023-02-14
114.79,203.54,50.99,2023-02-15
114.77,203.54,50.99,2023-02-16
115.07,203.54,50.99,2023-02-17
114.72,209.99,50.99,2023-02-18
114.65,209.99,50.99,2023-02-19
113.62,209.99,50.99,2023-02-20
113.61,209.99,50.99,2023-02-21
113.07,206.99,50.99,2023-02-22
113.17,206.99,50.99,2023-02-23
112.59,206.99,50.99,2023-02-24
113.35,208.99,50.99,2023-02-25
112.92,208.99,49.99,2023-02-26
113.0,209.99,49.99,2023-02-27
113.12,209.99,49.99,2023-02-28
114.26,219.5,54.97,2023-03-01
116.55,229.0,54.0,2023-03-02
113.52,219.99,54.0,2023-03-03
116.81,229.0,54.99,2023-03-04
118.92,239.99,56.85,2023-03-05
115.83,229.0,49.99,2023-03-06
117.03,239.99,49.99,2023-03-07
116.81,235.99,49.99,2023-03-08
114.94,229.0,49.99,2023-03-09
114.63,229.0,49.99,2023-03-10
114.57,229.0,49.99,2023-03-11
115.71,239.99,49.99,2023-03-12
113.39,229.0,49.99,2023-03-13
112.56,219.99,49.99,2023-03-14
112.06,219.99,49.99,2023-03-15
111.98,219.99,49.99,2023-03-16
107.0,208.11,49.99,2023-03-17
110.2,228.23,49.99,2023-03-18
107.47,207.99,49.99,2023-03-19
104.48,197.99,49.99,2023-03-20
102.82,197.99,49.99,2023-03-21
102.71,200.39,49.99,2023-03-22
101.66,200.68,49.99,2023-03-23
101.72,203.4,49.99,2023-03-24
101.08,197.99,49.99,2023-03-25
102.06,197.99,49.99,2023-03-26
99.65,194.07,49.99,2023-03-27
102.48,203.3,49.99,2023-03-28
100.09,194.07,49.99,2023-03-29
95.06,179.99,49.99,2023-03-30
95.26,179.99,49.99,2023-03-31
104.71,203.3,49.99,2023-04-01
103.34,197.99,49.99,2023-04-02
100.47,189.99,49.99,2023-04-03
93.41,175.43,49.99,2023-04-04
93.32,173.99,49.99,2023-04-05
94.57,179.99,49.99,2023-04-06
94.89,179.99,49.99,2023-04-07
98.57,194.07,49.99,2023-04-08
100.56,207.03,49.99,2023-04-09
98.86,194.07,49.99,2023-04-10
94.38,179.99,49.99,2023-04-11
94.77,179.99,49.99,2023-04-12
94.49,179.99,49.99,2023-04-13
94.82,179.99,49.99,2023-04-14
95.17,179.99,49.99,2023-04-15
95.03,179.99,49.99,2023-04-16
94.65,185.79,49.99,2023-04-17
93.9,184.99,49.87,2023-04-18
95.51,189.99,44.99,2023-04-19
95.97,189.99,44.99,2023-04-20
96.86,189.99,44.99,2023-04-21
93.98,187.99,44.99,2023-04-22
94.49,187.99,44.99,2023-04-23
91.59,160.0,44.99,2023-04-24
93.73,179.99,44.99,2023-04-25
93.19,179.99,44.99,2023-04-26
92.96,179.99,44.99,2023-04-27
93.82,184.99,39.99,2023-04-28
94.61,184.99,39.99,2023-04-29
95.81,184.99,38.64,2023-04-30
93.61,184.99,42.99,2023-05-01
93.88,184.99,39.99,2023-05-02
93.26,184.99,42.99,2023-05-03
94.13,184.99,42.99,2023-05-04
94.35,187.24,42.99,2023-05-05
94.18,184.99,42.99,2023-05-06
99.06,204.99,42.99,2023-05-07
95.49,189.99,42.99,2023-05-08
95.08,189.99,42.99,2023-05-09
95.19,193.99,42.99,2023-05-10
96.22,193.99,42.99,2023-05-11
95.26,189.99,42.99,2023-05-12
95.7,189.99,42.99,2023-05-13
98.3,203.99,42.99,2023-05-14
92.07,184.99,42.99,2023-05-15
91.79,179.99,42.9,2023-05-16
88.38,169.59,42.9,2023-05-17
88.25,169.59,42.9,2023-05-18
88.27,169.59,42.89,2023-05-19
94.01,189.99,42.86,2023-05-20
95.57,189.99,42.82,2023-05-21
87.11,167.9,41.99,2023-05-22
80.94,145.99,41.99,2023-05-23
80.39,145.99,41.99,2023-05-24
86.36,161.07,41.99,2023-05-25
89.01,179.99,41.99,2023-05-26
88.59,174.98,41.99,2023-05-27
93.24,194.96,41.99,2023-05-28
87.32,174.98,42.99,2023-05-29
88.7,179.99,42.49,2023-05-30
87.42,173.89,42.49,2023-05-31
87.19,169.0,34.99,2023-06-01
87.45,169.0,34.99,2023-06-02
88.12,173.89,34.99,2023-06-03
94.4,192.84,34.99,2023-06-04
87.94,173.89,34.99,2023-06-05
88.04,179.99,34.99,2023-06-06
87.83,179.99,34.99,2023-06-07
85.35,169.0,34.99,2023-06-08
85.23,169.0,34.99,2023-06-09
94.04,189.99,42.49,2023-06-10
93.3,189.99,42.8,2023-06-11
90.03,184.99,42.49,2023-06-12
89.16,184.99,42.49,2023-06-13
88.31,184.99,42.49,2023-06-14
88.33,184.99,42.49,2023-06-15
88.27,184.99,42.49,2023-06-16
88.57,184.99,42.49,2023-06-17
86.66,176.99,42.49,2023-06-18
86.29,169.0,42.7,2023-06-19
85.4,169.0,41.99,2023-06-20
80.87,169.0,34.99,2023-06-21
79.86,159.99,34.99,2023-06-22
80.61,169.0,34.99,2023-06-23
86.46,179.99,41.99,2023-06-24
84.66,169.0,41.99,2023-06-25
87.16,179.99,41.99,2023-06-26
85.56,179.99,41.99,2023-06-27
85.53,179.99,42.7,2023-06-28
86.33,179.99,42.7,2023-06-29
80.9,169.0,34.99,2023-06-30
81.71,169.0,37.99,2023-07-01
85.71,179.99,35.99,2023-07-02
79.07,159.0,35.99,2023-07-03
79.81,159.99,37.99,2023-07-04
78.02,159.99,37.99,2023-07-05
77.19,159.99,35.99,2023-07-06
76.4,159.99,35.99,2023-07-07
76.59,159.99,35.99,2023-07-08
78.22,159.99,35.99,2023-07-09
77.34,159.99,35.99,2023-07-10
75.77,159.99,35.99,2023-07-11
75.7,159.99,35.99,2023-07-12
75.78,159.99,35.99,2023-07-13
76.61,159.0,37.99,2023-07-14
76.64,159.0,35.99,2023-07-15
77.03,155.99,34.99,2023-07-16
77.43,159.99,35.99,2023-07-17
76.76,158.99,35.99,2023-07-18
76.74,157.55,35.99,2023-07-19
76.58,152.49,35.99,2023-07-20
77.24,156.55,35.99,2023-07-21
77.13,158.99,35.99,2023-07-22
77.06,159.99,35.99,2023-07-23
79.14,169.0,35.99,2023-07-24
78.09,158.99,34.99,2023-07-25
78.03,156.55,34.99,2023-07-26
77.57,149.99,34.99,2023-07-27
77.79,156.55,34.99,2023-07-28
78.24,156.55,34.99,2023-07-29
80.25,173.86,34.99,2023-07-30
79.31,152.49,34.99,2023-07-31
79.0,159.0,34.99,2023-08-01
77.93,159.0,34.99,2023-08-02
78.07,159.0,34.99,2023-08-03
78.12,154.55,34.99,2023-08-04
77.41,152.49,34.99,2023-08-05
78.27,159.99,34.99,2023-08-06
77.01,159.99,34.99,2023-08-07
77.55,159.99,34.99,2023-08-08
77.29,159.99,34.99,2023-08-09
77.17,159.99,34.99,2023-08-10
77.13,159.99,34.99,2023-08-11
76.9,159.99,34.99,2023-08-12
77.44,159.99,34.99,2023-08-13
76.91,159.99,34.99,2023-08-14
76.33,159.99,34.99,2023-08-15
75.79,159.99,34.99,2023-08-16
76.8,159.99,34.99,2023-08-17
76.2,158.99,34.99,2023-08-18
76.28,164.73,34.99,2023-08-19
76.53,164.73,34.99,2023-08-20
76.15,164.73,34.99,2023-08-21
76.04,164.73,34.99,2023-08-22
75.99,147.6,34.99,2023-08-23
76.36,164.73,34.99,2023-08-24
76.11,159.87,34.99,2023-08-25
